latitude,longitude,acq_date,acq_time,frp,confidence,bright_ti4,bright_ti5,satellite,instrument,daynight
24.54318,97.74043,2026-09-20,1945,0.6,n,297.88,282.45,N20,VIIRS,N
24.91128,91.82921,2026-09-20,1945,0.43,n,306.7,292.28,N20,VIIRS,N
26.64161,79.47361,2026-09-20,1945,0.99,n,301.31,284.46,N20,VIIRS,N
26.64429,79.47345,2026-09-20,1945,1.09,n,304.5,286.39,N20,VIIRS,N
26.76138,83.19637,2026-09-20,1945,1.41,n,306.12,288.63,N20,VIIRS,N
17.14744,78.22325,2026-09-20,1947,0.79,n,299.99,284.4,N20,VIIRS,N
17.14758,78.22117,2026-09-20,1947,1.0,n,301.44,284.56,N20,VIIRS,N
18.54161,83.34273,2026-09-20,1947,1.75,n,316.55,289.58,N20,VIIRS,N
24.66118,74.63342,2026-09-20,2123,0.9,n,309.66,291.64,N20,VIIRS,N
24.66187,74.63026,2026-09-20,2123,0.9,n,303.42,290.6,N20,VIIRS,N
24.68979,73.00032,2026-09-20,2123,2.05,n,306.98,292.58,N20,VIIRS,N
24.69055,73.00314,2026-09-20,2123,1.73,n,308.96,293.75,N20,VIIRS,N
24.69253,74.67904,2026-09-20,2123,0.86,n,305.61,290.29,N20,VIIRS,N
24.81949,73.09024,2026-09-20,2123,1.31,n,303.93,292.59,N20,VIIRS,N
24.93293,74.63299,2026-09-20,2123,0.89,n,312.14,291.41,N20,VIIRS,N
25.38799,68.58089,2026-09-20,2123,1.46,n,322.49,295.43,N20,VIIRS,N
25.94247,72.19097,2026-09-20,2123,1.25,n,311.8,296.62,N20,VIIRS,N
26.26045,74.09645,2026-09-20,2123,1.4,n,307.01,295.7,N20,VIIRS,N
26.62944,72.69261,2026-09-20,2123,1.15,n,311.88,294.98,N20,VIIRS,N
26.63058,72.69504,2026-09-20,2123,1.65,n,319.89,295.43,N20,VIIRS,N
26.63367,72.6937,2026-09-20,2123,1.15,n,308.82,295.09,N20,VIIRS,N
26.8769,73.51711,2026-09-20,2123,3.05,n,308.34,295.78,N20,VIIRS,N
28.42508,69.70034,2026-09-20,2123,1.09,n,311.39,297.74,N20,VIIRS,N
31.26117,76.92439,2026-09-20,2123,0.56,n,300.39,288.29,N20,VIIRS,N
31.7701,70.10849,2026-09-20,2123,1.37,n,308.63,294.55,N20,VIIRS,N
32.29096,70.73861,2026-09-20,2123,2.82,n,309.17,296.93,N20,VIIRS,N
32.88885,71.61877,2026-09-20,2123,2.71,n,313.77,296.52,N20,VIIRS,N
32.89026,71.6165,2026-09-20,2123,2.72,n,312.52,296.26,N20,VIIRS,N
33.24231,71.52038,2026-09-20,2123,0.46,n,303.86,293.33,N20,VIIRS,N
33.29792,71.18826,2026-09-20,2123,1.64,n,310.48,294.08,N20,VIIRS,N
33.29866,71.18613,2026-09-20,2123,1.88,n,316.61,293.79,N20,VIIRS,N
33.54577,71.55003,2026-09-20,2123,1.27,n,308.46,294.1,N20,VIIRS,N
33.80251,72.09717,2026-09-20,2123,1.1,n,305.96,295.08,N20,VIIRS,N
34.23056,71.64503,2026-09-20,2123,1.36,n,311.8,293.67,N20,VIIRS,N
35.43604,73.60377,2026-09-20,2123,2.98,n,316.63,284.93,N20,VIIRS,N
35.97099,68.68607,2026-09-20,2123,0.74,n,301.9,291.49,N20,VIIRS,N
20.86759,70.5662,2026-09-20,2125,0.82,n,303.39,290.03,N20,VIIRS,N
20.91101,71.45655,2026-09-20,2125,1.2,n,305.53,291.49,N20,VIIRS,N
21.10324,72.63805,2026-09-20,2125,5.12,n,323.26,293.09,N20,VIIRS,N
21.10437,72.63262,2026-09-20,2125,5.12,n,322.98,292.55,N20,VIIRS,N
21.10682,72.64461,2026-09-20,2125,13.41,n,344.04,293.72,N20,VIIRS,N
21.11379,72.63484,2026-09-20,2125,3.08,n,312.92,293.3,N20,VIIRS,N
21.24951,79.20467,2026-09-20,2125,0.83,n,299.52,274.83,N20,VIIRS,N
22.26448,75.13186,2026-09-20,2125,0.54,n,302.22,280.68,N20,VIIRS,N
22.34098,69.85423,2026-09-20,2125,2.93,n,306.58,292.05,N20,VIIRS,N
22.93171,69.7038,2026-09-20,2125,1.15,n,304.53,284.7,N20,VIIRS,N
22.93444,69.70137,2026-09-20,2125,0.92,n,309.46,283.69,N20,VIIRS,N
23.31494,70.48695,2026-09-20,2125,0.91,n,305.07,291.65,N20,VIIRS,N
23.4961,68.57761,2026-09-20,2125,1.52,n,307.41,295.33,N20,VIIRS,N
23.49967,68.57837,2026-09-20,2125,1.52,n,307.69,295.16,N20,VIIRS,N
28.34867,77.22992,2026-09-20,2125,0.6,n,308.09,292.0,N20,VIIRS,N
28.37262,77.22483,2026-09-20,2125,0.67,n,308.09,291.7,N20,VIIRS,N
28.37494,77.22557,2026-09-20,2125,0.39,n,306.21,291.98,N20,VIIRS,N
28.85372,77.14367,2026-09-20,2125,0.52,n,303.35,292.24,N20,VIIRS,N
29.43201,69.88608,2026-09-20,2125,2.01,n,307.78,294.54,N20,VIIRS,N
30.44595,70.56657,2026-09-20,2125,1.86,n,307.96,295.91,N20,VIIRS,N
30.44704,70.56906,2026-09-20,2125,1.58,n,307.34,295.68,N20,VIIRS,N
22.30421,97.97862,2026-09-21,657,2.08,n,328.96,297.28,N20,VIIRS,D
22.74799,97.63405,2026-09-21,657,4.08,n,337.03,295.79,N20,VIIRS,D
22.89597,97.42674,2026-09-21,657,2.51,n,329.29,293.49,N20,VIIRS,D
23.67505,86.3981,2026-09-21,659,6.96,n,327.42,289.24,N20,VIIRS,D
23.96094,97.72862,2026-09-21,659,4.71,n,330.44,297.68,N20,VIIRS,D
25.19009,96.66959,2026-09-21,659,2.97,n,331.98,296.48,N20,VIIRS,D
27.37653,95.3359,2026-09-21,659,3.14,n,340.34,295.14,N20,VIIRS,D
29.5523,90.99751,2026-09-21,659,6.04,l,328.35,298.94,N20,VIIRS,D
29.6341,90.98811,2026-09-21,659,3.35,n,331.64,298.14,N20,VIIRS,D
29.6416,90.96119,2026-09-21,659,2.92,n,333.23,301.02,N20,VIIRS,D
29.6562,91.16256,2026-09-21,659,2.6,n,329.78,299.46,N20,VIIRS,D
29.66133,90.99556,2026-09-21,659,4.97,n,342.53,298.49,N20,VIIRS,D
29.66395,91.09312,2026-09-21,659,5.99,n,339.57,300.85,N20,VIIRS,D
29.68295,91.14432,2026-09-21,659,1.82,n,332.29,301.39,N20,VIIRS,D
29.68685,90.89967,2026-09-21,659,4.59,l,327.21,297.7,N20,VIIRS,D
7.18219,81.63405,2026-09-21,835,4.3,n,340.06,288.85,N20,VIIRS,D
7.27775,81.71912,2026-09-21,835,3.94,n,339.74,286.86,N20,VIIRS,D
8.24919,80.6834,2026-09-21,835,6.83,n,337.85,293.02,N20,VIIRS,D
8.35608,81.29126,2026-09-21,835,3.27,n,341.94,289.73,N20,VIIRS,D
8.35649,81.29428,2026-09-21,835,6.36,n,337.61,289.9,N20,VIIRS,D
8.36118,81.2906,2026-09-21,835,3.27,n,331.33,289.63,N20,VIIRS,D
8.69219,80.45532,2026-09-21,835,8.85,n,340.95,292.0,N20,VIIRS,D
8.69292,80.46066,2026-09-21,835,7.86,n,339.34,291.68,N20,VIIRS,D
8.75376,78.03644,2026-09-21,835,6.37,n,343.62,298.83,N20,VIIRS,D
8.87008,78.15746,2026-09-21,835,2.36,n,337.82,295.35,N20,VIIRS,D
8.87311,78.08807,2026-09-21,835,5.3,n,345.56,299.9,N20,VIIRS,D
10.81165,78.77667,2026-09-21,835,2.39,n,331.37,293.0,N20,VIIRS,D
15.33654,76.27684,2026-09-21,835,2.71,n,330.54,284.79,N20,VIIRS,D
16.12881,79.88101,2026-09-21,835,2.39,n,332.3,287.49,N20,VIIRS,D
17.26535,74.54819,2026-09-21,835,1.66,n,331.95,296.64,N20,VIIRS,D
14.17258,79.77721,2026-09-21,837,5.77,n,339.26,290.06,N20,VIIRS,D
18.53189,74.21118,2026-09-21,837,4.32,n,336.39,296.32,N20,VIIRS,D
18.5752,74.20631,2026-09-21,837,3.94,n,333.2,295.62,N20,VIIRS,D
19.36872,71.35416,2026-09-21,837,6.95,n,331.01,296.44,N20,VIIRS,D
21.10139,72.63651,2026-09-21,837,11.76,n,338.31,297.41,N20,VIIRS,D
21.10254,72.64495,2026-09-21,837,5.61,n,331.9,296.04,N20,VIIRS,D
21.10606,72.64441,2026-09-21,837,5.61,n,331.29,298.28,N20,VIIRS,D
21.10663,72.64863,2026-09-21,837,7.84,n,337.23,297.72,N20,VIIRS,D
22.41591,69.03825,2026-09-21,837,1.84,n,334.83,300.93,N20,VIIRS,D
23.05485,75.49236,2026-09-21,837,3.13,n,330.6,299.96,N20,VIIRS,D
23.31939,68.85848,2026-09-21,837,1.63,l,332.03,302.98,N20,VIIRS,D
23.49692,68.57902,2026-09-21,837,2.09,l,330.39,304.77,N20,VIIRS,D
25.01584,68.24071,2026-09-21,839,6.68,n,346.93,308.03,N20,VIIRS,D
25.38877,68.58386,2026-09-21,839,3.25,l,332.64,306.05,N20,VIIRS,D
25.53825,68.73872,2026-09-21,839,5.15,n,342.07,306.89,N20,VIIRS,D
26.09283,68.87831,2026-09-21,839,4.33,l,341.11,313.46,N20,VIIRS,D
26.78736,72.00406,2026-09-21,839,28.28,n,343.41,310.75,N20,VIIRS,D
27.98956,78.0635,2026-09-21,839,2.88,n,343.51,292.8,N20,VIIRS,D
28.05268,69.37067,2026-09-21,839,4.04,n,340.51,308.61,N20,VIIRS,D
28.08778,76.76397,2026-09-21,839,4.5,n,331.16,299.65,N20,VIIRS,D
29.309,70.6216,2026-09-21,839,3.26,l,335.34,307.66,N20,VIIRS,D
29.85072,72.76357,2026-09-21,839,3.25,n,335.83,307.22,N20,VIIRS,D
29.85735,73.49307,2026-09-21,839,1.54,l,338.52,309.99,N20,VIIRS,D
30.61767,76.83537,2026-09-21,839,1.83,n,336.04,298.68,N20,VIIRS,D
30.63943,73.62744,2026-09-21,839,6.56,n,342.94,304.34,N20,VIIRS,D
30.68269,74.2888,2026-09-21,839,2.03,n,334.25,298.16,N20,VIIRS,D
30.96133,74.4906,2026-09-21,839,3.81,n,334.36,302.93,N20,VIIRS,D
30.96164,74.49416,2026-09-21,839,6.72,l,330.2,303.02,N20,VIIRS,D
31.12406,74.65575,2026-09-21,839,6.04,n,337.36,297.85,N20,VIIRS,D
31.61766,72.48067,2026-09-21,839,3.77,n,331.81,300.84,N20,VIIRS,D
31.6198,74.80424,2026-09-21,839,3.68,n,337.8,299.07,N20,VIIRS,D
31.6217,74.80744,2026-09-21,839,6.74,n,341.5,298.73,N20,VIIRS,D
31.86408,74.67642,2026-09-21,839,4.2,n,337.54,298.27,N20,VIIRS,D
31.87112,73.95075,2026-09-21,839,6.12,n,335.6,300.17,N20,VIIRS,D
32.27012,75.37944,2026-09-21,839,7.02,n,341.02,296.6,N20,VIIRS,D
33.49643,70.35924,2026-09-21,841,3.58,n,342.77,304.57,N20,VIIRS,D
33.50005,70.35862,2026-09-21,841,5.93,n,336.33,303.65,N20,VIIRS,D
